User_Id,Recency,Frequency,Total_Spend,Avg_Transaction_Value,Std_Transaction_Value,Min_Transaction_Value,Max_Transaction_Value,Total_Points,Avg_Points,Customer_Age,Max_Trx_Rank,Num_Merchants,Num_Categories,Spending_Consistency,Points_Per_Spend,Customer_Lifetime,Trx_Frequency_Per_Day,Avg_Days_Between_Trx,Merchant_Diversity_Ratio,Category_Diversity_Ratio,Trx_Value_Range,Has_High_Value_Trx,Engagement_Score,Spend_Electronics,Spend_FandB,Spend_Fashion,Spend_Grocery,Spend_Health_and_Beauty,Spend_Other,Spend_Transportaion,Pref_Electronics,Pref_FandB,Pref_Fashion,Pref_Grocery,Pref_Health_and_Beauty,Pref_Other,Pref_Transportaion,Spend_Merchant_8,Spend_Merchant_3,Spend_Merchant_54,Spend_Merchant_7,Spend_Merchant_29,Spend_Merchant_26,Spend_Merchant_33,Spend_Merchant_40,Spend_Merchant_13,Spend_Merchant_22,Favorite_Merchant,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Segment,RFM_Category
18360,2,2,84.0,42.0,14.142135623730951,32.0,52.0,840,420.0,2,2,1,1,0.06604088253131131,10.0,0,2.0,0.0,0.5,0.5,20.0,0,0.22720310641009425,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,178.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18361,319,2,1878.0,939.0,453.96255352176354,618.0,1260.0,18780,9390.0,319,1,2,2,0.0021979830917055114,10.0,0,2.0,0.0,1.0,1.0,642.0,1,0.13858548125326148,0.0,1260.0,0.0,618.0,0.0,0.0,0.0,0.0,0.670926517571885,0.0,0.329073482428115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,26.0,1,1,5,2.4,115,Others
18362,72,1,160.0,160.0,0.0,160.0,160.0,1600,1600.0,72,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1930661811419946,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
18363,142,1,2108.0,2108.0,0.0,2108.0,2108.0,21080,21080.0,142,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.1772554915058353,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,179.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3,1,5,3.0,315,Promising
18364,143,1,72.0,72.0,0.0,72.0,72.0,720,720.0,143,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.17203197081514138,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,1,1.6,311,Promising
18365,113,1,132.0,132.0,0.0,132.0,132.0,1320,1320.0,113,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.18097491747228003,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3,1,1,1.6,311,Promising
18366,13,4,181.0,45.25,29.747548918636415,19.0,88.0,1810,452.5,13,4,1,1,0.0325229176038123,10.0,0,4.0,0.0,0.25,0.25,69.0,0,0.25179839671711396,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,13.0,5,1,2,2.55,512,New Customers
18367,117,1,210.8,210.8,0.0,210.8,210.8,2108,2108.0,117,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.17999271468804942,0.0,0.0,0.0,210.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,3,2.3,313,Promising
18368,43,1,236.0,236.0,0.0,236.0,236.0,2360,2360.0,43,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20175461738668696,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,132.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,3,2.5999999999999996,413,Promising
18369,259,1,48.0,48.0,0.0,48.0,48.0,480,480.0,259,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13795625842794573,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,1,1.2999999999999998,211,Hibernating
18370,27,2,65.3,32.65,10.111626970967627,25.5,39.8,653,326.5,27,2,1,1,0.08999582172914841,10.0,0,2.0,0.0,0.5,0.5,14.299999999999997,0,0.21982644522003678,0.0,0.0,0.0,65.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18371,270,1,35.9,35.9,0.0,35.9,35.9,359,359.0,270,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13470115128219698,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0,26.0,1,1,1,0.9999999999999999,111,Hibernating
18372,279,1,44.0,44.0,0.0,44.0,44.0,440,440.0,279,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1320814696087699,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1,1,1,0.9999999999999999,111,Hibernating
18373,70,1,156.9,156.9,0.0,156.9,156.9,1569,1569.0,70,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1936451846165175,0.0,0.0,0.0,156.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,712.0,643.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
18374,78,1,4146.0,4146.0,0.0,4146.0,4146.0,41460,41460.0,78,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.20095892860025205,0.0,0.0,0.0,4146.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,5,3.3,415,Promising
18375,202,1,96.0,96.0,0.0,96.0,96.0,960,960.0,202,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.15478803510849537,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,618.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,13.0,3,1,1,1.6,311,Promising
18376,49,2,73.0,36.5,19.091883092036785,23.0,50.0,730,365.0,49,2,1,1,0.04977134275663489,10.0,0,2.0,0.0,0.5,0.5,27.0,0,0.21339347821307922,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,1,1.9,411,New Customers
18377,34,1,61.0,61.0,0.0,61.0,61.0,610,610.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20397014320463666,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18378,53,3,200.6,66.86666666666666,38.69590848311141,35.2,110.0,2006,668.6666666666666,53,2,2,1,0.025191513136056557,10.0,0,3.0,0.0,0.6666666666666666,0.3333333333333333,74.8,0,0.22632255027165588,0.0,0.0,0.0,200.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,1,3,2.5999999999999996,413,Promising
18379,38,6,234.0,39.0,21.753160689885963,18.0,76.0,2340,390.0,38,6,1,1,0.04394993792860222,10.0,0,6.0,0.0,0.16666666666666666,0.16666666666666666,58.0,0,0.2721815671979505,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,3,2.5999999999999996,413,Promising
18380,34,1,78.0,78.0,0.0,78.0,78.0,780,780.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20401130946912507,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18381,27,1,224.0,224.0,0.0,224.0,224.0,2240,2240.0,27,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20641764095848503,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,3,2.9,513,Promising
18382,141,1,164.6,164.6,0.0,164.6,164.6,1646,1646.0,141,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1728427161432843,0.0,0.0,0.0,164.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,33.0,3,1,2,1.95,312,Promising
18383,34,2,204.0,102.0,11.313708498984761,94.0,110.0,2040,1020.0,34,2,1,1,0.08121030314161228,10.0,0,2.0,0.0,0.5,0.5,16.0,0,0.2181095275836091,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,5,1,3,2.9,513,Promising
18384,256,1,63.0,63.0,0.0,63.0,63.0,630,630.0,256,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13887234699838877,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2,1,1,1.2999999999999998,211,Hibernating
18385,63,1,276.0,276.0,0.0,276.0,276.0,2760,2760.0,63,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.195986376546187,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4,1,4,2.9499999999999997,414,Promising
18386,91,1,57.2,57.2,0.0,57.2,57.2,572,572.0,91,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.18724539881175686,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,1,1,1.9,411,New Customers
18387,83,1,142.0,142.0,0.0,142.0,142.0,1420,1420.0,83,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.18979678688092336,0.0,0.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,156.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
18388,257,5,2259.1,451.82,193.92295377288374,226.0,750.1,22591,4518.2,257,3,2,1,0.005130232128357541,10.0,0,5.0,0.0,0.4,0.2,524.1,1,0.1990694605679385,0.0,2259.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,5,2.7,215,Others
18389,39,1,252.0,252.0,0.0,252.0,252.0,2520,2520.0,39,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.2029663826340647,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4,1,3,2.5999999999999996,413,Promising
18390,9,1,210.0,210.0,0.0,210.0,210.0,2100,2100.0,9,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.21166233170427293,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,3,2.9,513,Promising
18391,166,1,90.0,90.0,0.0,90.0,90.0,900,900.0,166,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.16533069058940908,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,1,1.6,311,Promising
18392,6,1,200.0,200.0,0.0,200.0,200.0,2000,2000.0,6,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.21251788165046825,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,90.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,3,2.9,513,Promising
18393,135,1,138.6,138.6,0.0,138.6,138.6,1386,1386.0,135,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1745392867658556,0.0,0.0,0.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,2,1.95,312,Promising
18394,64,1,144.0,144.0,0.0,144.0,144.0,1440,1440.0,64,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.19537347747819458,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,33.0,4,1,2,2.25,412,New Customers
18395,47,1,90.0,90.0,0.0,90.0,90.0,900,900.0,47,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.2002280512932214,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,0.0,0.0,0.0,0.0,26.0,4,1,1,1.9,411,New Customers
18396,223,1,85.7,85.7,0.0,85.7,85.7,857,857.0,223,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.14860473542404434,0.0,0.0,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,164.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,1,1.2999999999999998,211,Hibernating
18397,141,1,100.0,100.0,0.0,100.0,100.0,1000,1000.0,141,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.17268628433822839,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3,1,1,1.6,311,Promising
18398,253,1,47.0,47.0,0.0,47.0,47.0,470,470.0,253,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1397133676747647,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,1,1.2999999999999998,211,Hibernating
18399,256,1,1841.0,1841.0,0.0,1841.0,1841.0,18410,18410.0,256,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.14317785395488208,0.0,0.0,0.0,1841.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2,1,5,2.7,215,Others
18400,41,2,200.0,100.0,14.142135623730951,90.0,110.0,2000,1000.0,41,1,2,2,0.06604088253131131,10.0,0,2.0,0.0,1.0,1.0,20.0,0,0.2160470554799758,0.0,0.0,90.0,110.0,0.0,0.0,0.0,0.0,0.0,0.45,0.55,0.0,0.0,0.0,0.0,0.0,57.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,1,3,2.5999999999999996,413,Promising
18401,85,2,183.2,91.6,79.76164491784256,35.2,148.0,1832,916.0,85,1,2,2,0.01238211531002474,10.0,0,2.0,0.0,1.0,1.0,112.8,0,0.20310314771802976,0.0,35.2,0.0,0.0,0.0,148.0,0.0,0.0,0.1921397379912664,0.0,0.0,0.0,0.8078602620087336,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,2,2.25,412,New Customers
18402,13,1,217.8,217.8,0.0,217.8,217.8,2178,2178.0,13,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.21050819922717892,0.0,0.0,0.0,217.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,1628.1,0.0,13.0,5,1,3,2.9,513,Promising
18403,34,1,130.0,130.0,0.0,130.0,130.0,1300,1300.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.2041372298075602,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18404,34,1,227.0,227.0,0.0,227.0,227.0,2270,2270.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20437211966964108,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,3,2.9,513,Promising
18405,23,1,110.0,110.0,0.0,110.0,110.0,1100,1100.0,23,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20731460535977494,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18406,45,1,72.0,72.0,0.0,72.0,72.0,720,720.0,45,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.2007709737476927,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,29.0,4,1,1,1.9,411,New Customers
18407,63,1,72.0,72.0,0.0,72.0,72.0,720,720.0,63,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1954923813723261,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,4,1,1,1.9,411,New Customers
18408,34,1,145.9,145.9,0.0,145.9,145.9,1459,1459.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.2041757323725817,0.0,0.0,0.0,145.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,2,2.55,512,New Customers
18409,110,1,2000.0,2000.0,0.0,2000.0,2000.0,20000,20000.0,110,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.18637812887195934,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3,1,5,3.0,315,Promising
18410,218,1,79.4,79.4,0.0,79.4,79.4,794,794.0,218,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.15005575535055798,0.0,0.0,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,1,1.2999999999999998,211,Hibernating
18411,256,1,60.0,60.0,0.0,60.0,60.0,600,600.0,256,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.13886508236347905,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2,1,1,1.2999999999999998,211,Hibernating
18412,99,1,316.0,316.0,0.0,316.0,316.0,3160,3160.0,99,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,1,0.18552605359425012,0.0,0.0,0.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,4,2.9499999999999997,414,Promising
18413,52,1,223.6,223.6,0.0,223.6,223.6,2236,2236.0,52,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.19908529404137681,0.0,0.0,0.0,223.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,3,2.5999999999999996,413,Promising
18414,20,1,133.8,133.8,0.0,133.8,133.8,1338,1338.0,20,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20825200352595313,0.0,0.0,0.0,133.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,3.0,5,1,1,2.2,511,New Customers
18415,80,1,190.0,190.0,0.0,190.0,190.0,1900,1900.0,80,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.1907927864353733,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4,1,3,2.5999999999999996,413,Promising
18416,34,1,143.0,143.0,0.0,143.0,143.0,1430,1430.0,34,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20416870989216895,0.0,0.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,217.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,2,2.55,512,New Customers
18417,70,1,200.0,200.0,0.0,200.0,200.0,2000,2000.0,70,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.19374955320472045,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,3,2.5999999999999996,413,Promising
18418,27,1,189.0,189.0,0.0,189.0,189.0,1890,1890.0,27,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20633288688453832,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,3,2.9,513,Promising
18419,118,2,132.0,66.0,11.313708498984761,58.0,74.0,1320,660.0,118,2,1,1,0.08121030314161228,10.0,0,2.0,0.0,0.5,0.5,16.0,0,0.19330174526073185,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,33.0,3,1,1,1.6,311,Promising
18420,65,1,118.0,118.0,0.0,118.0,118.0,1180,1180.0,65,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.19501726217701218,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,26.0,4,1,1,1.9,411,New Customers
18421,218,2,52.8,26.4,14.990663761154808,15.8,37.0,528,264.0,218,2,1,1,0.06253649097601827,10.0,0,2.0,0.0,0.5,0.5,21.2,0,0.16378444570263434,0.0,0.0,0.0,52.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,33.0,2,1,1,1.2999999999999998,211,Hibernating
18422,17,1,86.0,86.0,0.0,86.0,86.0,860,860.0,17,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20901601907228606,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,145.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,1,2.2,511,New Customers
18423,41,1,70.0,70.0,0.0,70.0,70.0,700,700.0,41,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20193915118561212,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4,1,1,1.9,411,New Customers
18424,20,1,197.0,197.0,0.0,197.0,197.0,1970,1970.0,20,1,1,1,,10.0,0,1.0,0.0,1.0,1.0,0.0,0,0.20840504516805122,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,3,2.9,513,Promising
18425,17,2,162.0,81.0,41.012193308819754,52.0,110.0,1620,810.0,17,2,1,1,0.02380261350911348,10.0,0,2.0,0.0,0.5,0.5,58.0,0,0.2229931599382748,0.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5,1,2,2.55,512,New Customers
